"Country.Name","Country.Code","year","cpi","trade_openness","agr_share","Region","IncomeGroup","edu","country","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","gdp_log","k_log","employment_log","cpi_log","trade_openness_log","agr_share_log","edu_log","Y_L"
"Liberia","LBR",1960,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Liberia","US Dollar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","LKA",1960,-1.54467680609201,62.8658933094919,32.10419693,"South Asia","Lower middle income",NA,"Sri Lanka","Sri Lanka Rupee",29707.3828125,29132.619140625,9.80901786218038,3.07862615585327,NA,1.59120631217957,27956.986328125,30688.306640625,29498.73046875,28567.01171875,32651.783203125,0.00175591185688972,1.03086733818054,1.10831165313721,15446.7158203125,14842.9794921875,18223.64453125,31479.51953125,0.0416939556598663,0.716316401958466,0.817727506160736,0.436951756477356,0.384337604045868,0.0823334529995918,4.76189981865906,0.0559795387089252,0.060492355376482,0.0624653324484825,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.832540214061737,0.0956109687685966,0.146105587482452,0.0692765265703201,-0.094390444457531,-0.0491428263485432,0.0607091300189495,0.106684237718582,0.0290293395519257,0.195862770080566,0.137916132807732,0.0703830048441887,2.90630412101746,9.64515169146549,-3.17739910888803,1.12448344417973,NA,4.14100377990985,3.46898676707239,NA,9462.86351957229
"Lesotho","LSO",1960,NA,50.2024291497976,88.18461538,"Sub-Saharan Africa","Lower middle income",NA,"Lesotho","Loti",723.199279785156,845.5498046875,0.82780960586502,NA,NA,1.4274423122406,730.953735351562,738.865844726562,671.380249023438,717.023559570312,1127.33972167969,NA,NA,NA,468.369506835938,590.221008300781,549.456970214844,1466.08276367188,NA,NA,NA,NA,NA,0.0397146977484226,0.714285999714286,0.0553979501128197,0.0556835383176804,0.0521389208734035,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.917202174663544,0.0110346982255578,0.102225594222546,0.0748160034418106,-0.240544378757477,0.1352658867836,0.0508792139589787,0.0820674449205399,0.095941536128521,0.066737174987793,0.0718641206622124,0.10333900898695,NA,6.14925752891257,NA,NA,NA,3.91606341496515,4.47943251900009,NA,NA
"Morocco","MAR",1960,3.42429906542058,46.2702448807553,NA,"Middle East & North Africa","Lower middle income",NA,"Morocco","Moroccan Dirham",18758.1640625,17483.666015625,12.4979750932117,3.01441955566406,NA,1.04607033729553,16080.1240234375,17456.5390625,18464.9375,16707.80078125,22249.462890625,0.00142419605981559,0.80656909942627,0.843395352363586,18344.53125,13150.92578125,16639.125,98795.84375,0.0593943186104298,0.691477417945862,0.595348060131073,0.507671475410461,0.206477165222168,0.0307032130658627,5.06049000406049,0.122404225170612,0.129066452383995,0.142640203237534,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.800971508026123,0.0823816284537315,0.161460593342781,0.156175047159195,-0.255700886249542,0.0547121614217758,0.128694996237755,0.206898748874664,0.0911970734596252,0.149453103542328,0.0913379862904549,0.210422992706299,4.18447256088257,9.81708678454142,-2.823556703477,1.10340729279396,1.23089679833807,3.83449909533532,NA,NA,5800.01081228835
"Madagascar","MDG",1960,NA,26.6547090790703,NA,"Sub-Saharan Africa","Low income",NA,"Madagascar","Malagasy Ariary",8828.9833984375,8574.2060546875,5.32831291921801,2.59313058853149,NA,1.22185003757477,9202.638671875,9714.841796875,8179.51904296875,7697.74560546875,11858.7236328125,NA,NA,NA,13445.34375,14574.900390625,13697.3447265625,32722.21875,NA,NA,NA,NA,NA,0.0400935560464859,49.3705973244897,0.0744315832853317,0.0753992199897766,0.0801181793212891,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.872795581817627,0.0665393993258476,0.322702288627625,0.100738421082497,-0.235767662525177,-0.127007976174355,0.0751099362969398,0.0927844941616058,0.0725968852639198,0.0807582512497902,0.0551316440105438,0.113839030265808,NA,9.50638813550146,NA,0.952865867236534,NA,3.28296583590529,NA,NA,3306.50762156299
"Mali","MLI",1960,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Mali","CFA Franc BCEAO",3121.11474609375,3744.23291015625,4.82132826378407,1.60959494113922,NA,1.01748526096344,3095.44653320312,3208.20483398438,2910.73486328125,3458.33032226562,646.033020019531,NA,NA,NA,1497.85534667969,1344.03088378906,1412.18493652344,811.042907714844,NA,NA,NA,NA,NA,0.0463281199336052,245.195098717111,0.0400082096457481,0.0426478236913681,0.0358949229121208,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.695492625236511,0.0326048508286476,0.199577033519745,0.0478141121566296,-0.118940554559231,0.143451914191246,0.0441178157925606,0.115110576152802,0.0256869178265333,0.0649454519152641,0.100242339074612,0.129343807697296,NA,7.31178959511526,NA,0.47598255798794,NA,NA,NA,NA,2326.19574928969
"Myanmar","MMR",1960,7.38993710703491,NA,NA,"East Asia & Pacific","Lower middle income",NA,"Myanmar","Kyat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00011922437382,NA,NA,NA,NA
"Mongolia","MNG",1960,NA,NA,NA,"East Asia & Pacific","Lower middle income",NA,"Mongolia","Tugrik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mozambique","MOZ",1960,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Mozambique","Metical",4548.52197265625,4776.62939453125,7.24605336855086,2.26173186302185,NA,1.08072650432587,4410.89599609375,4813.6123046875,4532.89501953125,4058.95263671875,2754.69458007812,NA,NA,NA,2996.017578125,2783.14379882812,3259.05932617188,3215.26342773438,NA,NA,NA,0.418456733226776,0.560853183269501,0.039948932826519,0.02875000002875,0.438719242811203,0.437449634075165,0.488528311252594,"Extrapolated","Extrapolated","Market-based","Outlier","Regular",NA,NA,1.0175347328186,0.0992167815566063,0.0691731944680214,0.0475974716246128,-0.27878412604332,0.0452620051801205,0.404385775327682,0.423543602228165,0.943763256072998,0.225332513451576,0.226307898759842,0.541526317596436,NA,8.00503921181783,NA,0.816130830889395,NA,NA,NA,NA,2111.93443070183
"Mauritania","MRT",1960,NA,NA,NA,"Sub-Saharan Africa","Lower middle income",NA,"Mauritania","Ouguiya",1966.93591308594,2005.55786132812,0.993768055514389,NA,NA,1.19939970970154,1457.74450683594,1932.56323242188,1866.35583496094,1874.41845703125,6596.0517578125,NA,NA,NA,2328.978515625,1498.28857421875,1984.39367675781,8496.08203125,NA,NA,NA,NA,NA,0.0409586988389492,4.93699106781002,0.109251894056797,0.0990166664123535,0.098590761423111,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.343978047370911,0.25331524014473,0.433726876974106,0.00989221688359976,-0.111141785979271,0.0702293813228607,0.136588647961617,0.0675934031605721,0.0875717923045158,0.131381720304489,0.105460330843925,0.123665384948254,NA,7.75318504512088,NA,NA,NA,NA,NA,NA,NA
"Malawi","MWI",1960,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Malawi","Kwacha",3249.42163085938,3237.92578125,3.6002470042864,1.41902279853821,NA,1.32445979118347,3371.82763671875,3759.12451171875,3148.35571289062,3149.16967773438,1467.31689453125,NA,NA,NA,1486.19287109375,2517.94311523438,2443.33715820312,958.467651367188,NA,NA,NA,NA,NA,0.0382754616439342,0.71428506228576,0.0937576219439507,0.0963462367653847,0.0963213369250298,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.883980870246887,0.122983776032925,0.186722785234451,0.0089371744543314,-0.00195333804003894,-0.200671330094337,0.100512593984604,0.118882887065411,0.061778299510479,0.0921899676322937,0.0926358699798584,0.200058296322823,NA,7.30397300897774,NA,0.349968464671959,NA,NA,NA,NA,2281.79968960718
"Niger","NER",1960,NA,14.5057537358692,75.32407003,"Sub-Saharan Africa","Low income",NA,"Niger","CFA Franc BCEAO",7162.38037109375,7322.529296875,3.64603383451443,1.63080060482025,NA,1.00929474830627,5911.53662109375,6602.5078125,6745.0517578125,6837.70068359375,40746.640625,NA,NA,NA,6130.55322265625,5470.5107421875,6521.38037109375,58777.11328125,NA,NA,NA,0.579180181026459,0.148282647132874,0.0399673841893673,245.195098717111,0.0622284039855003,0.0587561167776585,0.0579599961638451,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.59887832403183,0.101053141057491,0.265672028064728,0.0240927971899509,-0.0206714104861021,0.0309750717133284,0.0755911022424698,0.029049314558506,0.0321061909198761,0.056924719363451,0.0939420163631439,0.0209083706140518,NA,8.72104027325228,NA,0.489071062836238,NA,2.6745453800888,4.32179973883992,NA,4490.14384421454
"Nigeria","NGA",1960,5.4443273618724,26.1665128655299,NA,"Sub-Saharan Africa","Lower middle income",NA,"Nigeria","Naira",83729.078125,83761.84375,41.8438474800651,16.0877723693848,NA,1.15172266960144,27056.662109375,67933.28125,88922.9375,84621.9296875,334357.5,0.0207611173391342,0.452060967683792,0.363201349973679,141879.828125,132678.703125,96647.265625,256433.328125,0.074622318148613,0.962716519832611,0.655227363109589,0.765417098999023,0.00999999977648258,0.0311174970120192,0.714285999714286,0.0429198816418648,0.102941744029522,0.108173877000809,"Extrapolated","Extrapolated","Market-based","Regular","Lower bound",NA,NA,0.271758645772934,0.483049988746643,0.0479771830141544,0.0535152107477188,-0.109882809221745,0.253581821918488,0.0459182001650333,0.142670840024948,0.0259364135563374,0.0968693569302559,0.0644432976841927,0.176837682723999,0.525345802307129,11.8627356974758,-2.59531564562217,2.77805950327681,1.69457421558096,3.26448045835253,NA,NA,5206.55326460237
"Nicaragua","NIC",1960,NA,49.8219860547277,NA,"Latin America & Caribbean","Lower middle income",NA,"Nicaragua","Cordoba Oro",8425.037109375,8491.052734375,1.75011927982259,NA,NA,1.29552865028381,6267.7294921875,7600.71044921875,8444.423828125,8391.44921875,12590.3076171875,NA,NA,NA,7451.21337890625,6242.5537109375,7379.6748046875,13730.19140625,NA,NA,NA,NA,NA,0.0305546168237925,2.06000403378962e-09,0.0617208331823349,0.0588150322437286,0.059186328202486,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.694377660751343,0.158849909901619,0.0525409504771233,0.057172704488039,-0.0638017058372498,0.100860446691513,0.0608743280172348,0.0451518408954144,0.0729081854224205,0.146021470427513,0.131728172302246,0.05085064843297,NA,8.91613216776363,NA,NA,NA,3.9084563736466,NA,NA,NA
"Nepal","NPL",1960,NA,NA,NA,"South Asia","Lower middle income",NA,"Nepal","Nepalese Rupee",7582.16015625,7744.83935546875,10.1660207413896,NA,NA,1.01067626476288,7707.30810546875,7904.17529296875,7620.97802734375,7627.39013671875,3396.650390625,NA,NA,NA,11155.6083984375,9791.0791015625,8694.9365234375,7326.96826171875,NA,NA,NA,NA,NA,0.0394302606582642,7.5000000075,0.0616478435695171,0.0664298534393311,0.0663740113377571,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.797881662845612,0.0258105657994747,0.212596103549004,0.000213256760616787,-0.000742133241146803,-0.0357594713568687,0.0730041041970253,0.253644406795502,0.0190273281186819,0.144675686955452,0.166851162910461,0.21945595741272,NA,9.31969764580406,NA,NA,NA,NA,NA,NA,NA
"Pakistan","PAK",1960,6.94736842105289,20.3931892012994,43.1892013,"South Asia","Lower middle income",NA,"Pakistan","Pakistan Rupee",57448.83203125,58358.26171875,44.586486664714,13.7880983352661,NA,1.12234890460968,53935.2890625,59678.6484375,56002.859375,55815.25390625,51798.3359375,NA,NA,NA,56423.1484375,55914.62890625,66632.3125,92130.828125,NA,NA,NA,NA,NA,0.0498271249234676,4.7619000037619,0.0854869708418846,0.0877230688929558,0.0880179330706596,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.818930804729462,0.102899484336376,0.147387310862541,0.0447602309286594,-0.0938961878418922,-0.0200816355645657,0.0926338881254196,0.108722016215324,0.0457764528691769,0.107655465602875,0.0940215662121773,0.0680689811706543,NA,10.9406347865705,NA,2.6238057805748,1.93836294341997,3.01520098242422,3.76559049409497,NA,4232.50982838481
"Philippines","PHL",1960,4.15482177982161,NA,23.70818864,"East Asia & Pacific","Lower middle income",NA,"Philippines","Philippine Peso",53759.41796875,53554.51953125,26.4596051268834,8.34200668334961,NA,1.49770855903625,43072.703125,52166.47265625,53680.23046875,51891.44921875,140893.65625,0.0103501724079251,0.459391355514526,0.462199181318283,75788.265625,64149.8203125,70011.6171875,129102.578125,0.0530764758586884,1.21902024745941,1.05121958255768,0.437833726406097,0.223628312349319,0.0457463525235653,2.01499802582195,0.130832374095917,0.138046592473984,0.1428052932024,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.708681702613831,0.175246000289917,0.121372252702713,0.0787739381194115,-0.108757324516773,0.024683466181159,0.136425793170929,0.172216787934303,0.0981729030609131,0.140960305929184,0.0974819585680962,0.0996443182229996,2.04433274269104,11.2356987525886,-2.93602146473867,2.12130379694317,1.42426953444443,NA,3.16582050070177,NA,6419.86054004766
"Papua New Guinea","PNG",1960,NA,NA,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK",1960,NA,NA,NA,"East Asia & Pacific","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rwanda","RWA",1960,NA,22.5210038613101,NA,"Sub-Saharan Africa","Low income",NA,"Rwanda","Rwanda Franc",3102.49780273438,3142.26049804688,3.02230207486004,1.43049621582031,NA,1.04906594753265,2910.04931640625,2947.0087890625,2956.3759765625,2958.05908203125,383.914642333984,NA,NA,NA,2421.00415039062,2819.71875,2561.37866210938,610.874206542969,NA,NA,NA,0.800919651985168,0.159052535891533,0.0438718162477016,49.99999995,0.039076890796423,0.0410437732934952,0.0410204231739044,"Extrapolated","Extrapolated","Market-based","Regular","Low capital share",NA,NA,0.850748956203461,0.0124944606795907,0.133020833134651,0.00135186268016696,-0.00112422090023756,0.00350813544355333,0.0361278168857098,0.195909082889557,0.0579380095005035,0.0769424214959145,0.104912810027599,0.168395072221756,NA,7.79193767126564,NA,0.358021388149976,NA,3.11444837871272,NA,NA,2196.62272664242
"Sudan","SDN",1960,0.092240285829437,27.5624681285059,51.42784294,"Sub-Saharan Africa","Low income",NA,"Sudan","Sudanese Pound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38335830426814,3.31645499687101,3.94017971723896,NA,NA
"Senegal","SEN",1960,NA,24.0922122787737,23.28675331,"Sub-Saharan Africa","Lower middle income",NA,"Senegal","CFA Franc BCEAO",9682.16015625,9247.0888671875,3.2240794751404,0.774560987949371,NA,1.05256807804108,8218.4716796875,8455.951171875,9237.3271484375,8336.7890625,30185.7890625,NA,NA,NA,9145.7060546875,8876.85546875,8772.3076171875,44078.9453125,NA,NA,NA,0.486602395772934,0.192577421665192,0.0399276241660118,245.195098717111,0.105485342442989,0.104599878191948,0.115898735821247,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.681777834892273,0.0284856799989939,0.304030001163483,0.125710681080818,-0.243134766817093,0.103130593895912,0.144810020923615,0.0739567652344704,0.0173009522259235,0.0906787365674973,0.0557231716811657,0.068778969347477,NA,9.12103976448083,NA,-0.25545887729403,NA,3.1818886463154,3.14788467143082,NA,11938.4903333034
"Solomon Islands","SLB",1960,NA,NA,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra Leone","SLE",1960,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,"Sierra Leone","Leone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia","SOM",1960,NA,29.8603131799379,64.44533551,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3965302803326,4.16581735298797,NA,NA
"South Sudan","SSD",1960,NA,NA,NA,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP",1960,NA,NA,NA,"Sub-Saharan Africa","Lower middle income",NA,"Sao Tome and Principe","Dobra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eswatini","SWZ",1960,NA,82.618569621112,31.53075845,"Sub-Saharan Africa","Lower middle income",NA,"Eswatini","Lilangeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41423446907501,3.45096352813604,NA,NA
"Syrian Arab Republic","SYR",1960,5.11890951276099,49.1565930599862,NA,"Middle East & North Africa","Low income",NA,"Syrian Arab Republic","Syrian Pound",10138.6728515625,11950.4326171875,4.59954396864765,1.40439021587372,NA,1.22565937042236,7955.61279296875,9707.6455078125,9130.609375,10849.2783203125,35541.2265625,NA,NA,NA,20519.1953125,8726.0341796875,9358.5263671875,37223.90234375,NA,NA,NA,NA,NA,0.0402920730412006,3.65497380797106,0.0996519476175308,0.0927151292562485,0.0780278369784355,"Extrapolated","Extrapolated","Estimated","Regular",NA,NA,NA,0.639919579029083,0.161488443613052,0.0933653861284256,0.383107423782349,-0.23717188835144,-0.0407089442014694,0.0958941131830215,0.0612165220081806,0.125407874584198,0.0326626822352409,0.0601592697203159,0.0493165515363216,NA,9.92911608372534,NA,0.339603198521793,1.63294143057785,3.89501097920404,NA,NA,8509.33912961843
"Chad","TCD",1960,NA,30.4272143078476,39.72092286,"Sub-Saharan Africa","Low income",NA,"Chad","CFA Franc BEAC",4349.255859375,4289.3291015625,2.97403811343535,1.1984955072403,NA,NA,4227.07568359375,4710.7353515625,4255.072265625,4232.34375,2656.384765625,NA,NA,NA,3563.08056640625,5082.92138671875,4235.05859375,2453.966796875,NA,NA,NA,0.45519956946373,0.683173894882202,0.039760384708643,245.195098717112,0.0515155121684074,0.0508391335606575,0.0511121526360512,"Extrapolated","Extrapolated","Market-based","Regular","Outlier",NA,NA,0.909604907035828,0.114277064800262,0.0891503542661667,0.0226979181170464,-0.0670588538050652,-0.0686714202165604,0.048032633960247,0.0449277274310589,0.0870514884591103,0.144115343689919,0.0780601501464844,0.0578374154865742,NA,8.17838077730816,NA,0.18106702623304,NA,3.41533741544791,3.68187807304604,NA,3578.92797732658
"Togo","TGO",1960,NA,62.6801600403502,NA,"Sub-Saharan Africa","Low income",NA,"Togo","CFA Franc BCEAO",1800.48559570312,1941.69946289062,1.56811997732671,NA,NA,1.04760360717773,1570.88940429688,1914.333984375,1770.6005859375,1804.38952636719,6730.62451171875,NA,NA,NA,1788.55151367188,1385.49694824219,1719.15991210938,11013.33984375,NA,NA,NA,NA,NA,0.0403053499758244,245.195098717111,0.105520665645599,0.094234861433506,0.0924702286720276,"Extrapolated","Extrapolated","Market-based","Regular",NA,NA,NA,0.740604639053345,0.190338358283043,0.12998865544796,0.0723294019699097,-0.122154928743839,-0.011106158606708,0.112547472119331,0.0426144748926163,0.0654857382178307,0.107066795229912,0.116439163684845,0.053854338824749,NA,7.48916136100828,NA,NA,NA,4.13804497077668,NA,NA,NA
"Tajikistan","TJK",1960,NA,NA,NA,"Europe & Central Asia","Lower middle income",NA,"Tajikistan","Somoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
